Date,Day,CodedDay,Zone,Weather,Temperature,Traffic,year,month,day,is_weekend
2017-12-02,Friday,5,112,1,45,Normal,2017,12,2,0
2017-07-14,Thursday,4,111,23,27,Normal,2017,7,14,0
2017-12-13,Tuesday,2,57,7,21,Normal,2017,12,13,0
2017-04-01,Friday,5,96,4,31,Normal,2017,4,1,0
2017-04-15,Friday,5,72,20,22,Normal,2017,4,15,0
2017-07-14,Thursday,4,93,40,17,Normal,2017,7,14,0
2017-05-20,Friday,5,47,43,43,Normal,2017,5,20,0
2017-06-25,Saturday,6,97,3,18,Normal,2017,6,25,1
2017-10-31,Monday,1,81,31,29,Normal,2017,10,31,0
2017-07-02,Saturday,6,26,8,23,Normal,2017,7,2,1
2017-01-19,Thursday,4,125,46,27,Normal,2017,1,19,0
2017-06-07,Tuesday,2,91,34,15,Normal,2017,6,7,0
2017-12-14,Wednesday,3,99,12,11,Normal,2017,12,14,0
2017-05-23,Monday,1,124,5,38,Normal,2017,5,23,0
2017-12-31,Saturday,6,104,21,44,Normal,2017,12,31,1
2017-08-08,Monday,1,79,37,38,Normal,2017,8,8,0
2017-08-06,Saturday,6,71,33,11,Normal,2017,8,6,1
2017-02-15,Tuesday,2,94,37,14,Normal,2017,2,15,0
2017-09-14,Wednesday,3,130,25,25,Normal,2017,9,14,0
2017-10-07,Friday,5,85,42,20,Normal,2017,10,7,0
2017-05-16,Monday,1,120,30,43,Normal,2017,5,16,0
2017-10-19,Wednesday,3,28,26,41,Normal,2017,10,19,0
2017-01-16,Monday,1,59,18,44,Normal,2017,1,16,0
2017-07-05,Tuesday,2,83,15,32,Normal,2017,7,5,0
2017-09-07,Wednesday,3,70,15,22,Normal,2017,9,7,0
2017-07-26,Tuesday,2,48,46,17,Normal,2017,7,26,0
2017-04-13,Wednesday,3,95,33,18,Normal,2017,4,13,0
2017-09-15,Thursday,4,67,27,24,Normal,2017,9,15,0
2017-01-30,Monday,1,127,40,34,Normal,2017,1,30,0
2017-01-04,Wednesday,3,127,37,11,Normal,2017,1,4,0
2017-08-22,Monday,1,56,1,13,Normal,2017,8,22,0
2017-02-16,Wednesday,3,106,15,11,Normal,2017,2,16,0
2017-02-19,Saturday,6,112,42,41,Normal,2017,2,19,1
2017-09-06,Tuesday,2,37,6,22,Normal,2017,9,6,0
2017-06-30,Thursday,4,44,26,16,Normal,2017,6,30,0
2017-05-24,Tuesday,2,111,45,13,Normal,2017,5,24,0
2017-07-08,Friday,5,113,47,44,Normal,2017,7,8,0
2017-01-07,Saturday,6,48,37,40,Normal,2017,1,7,1
2017-06-23,Thursday,4,23,34,34,Normal,2017,6,23,0
2017-02-11,Friday,5,73,46,28,Normal,2017,2,11,0
2017-04-23,Saturday,6,97,16,35,Normal,2017,4,23,1
2017-11-20,Sunday,7,64,41,40,Normal,2017,11,20,1
2017-05-31,Tuesday,2,42,23,26,Normal,2017,5,31,0
2017-08-27,Saturday,6,61,45,14,Normal,2017,8,27,1
2017-03-18,Friday,5,27,7,30,Normal,2017,3,18,0
2017-07-02,Saturday,6,47,13,40,Normal,2017,7,2,1
2017-06-15,Wednesday,3,55,2,11,Normal,2017,6,15,0
2017-06-19,Sunday,7,57,31,14,Normal,2017,6,19,1
2017-10-06,Thursday,4,114,31,24,Normal,2017,10,6,0
2017-11-01,Tuesday,2,128,40,19,Normal,2017,11,1,0
2017-07-12,Tuesday,2,119,25,43,Normal,2017,7,12,0
2017-05-05,Thursday,4,87,14,12,Normal,2017,5,5,0
2017-05-10,Tuesday,2,31,32,44,Normal,2017,5,10,0
2017-06-19,Sunday,7,98,46,32,Normal,2017,6,19,1
2017-12-25,Sunday,7,93,1,24,Normal,2017,12,25,1
2017-04-11,Monday,1,16,46,35,Normal,2017,4,11,0
2017-07-31,Sunday,7,90,11,20,Normal,2017,7,31,1
2017-10-14,Friday,5,34,41,16,Normal,2017,10,14,0
2017-02-02,Wednesday,3,19,19,21,Normal,2017,2,2,0
2017-03-22,Tuesday,2,53,2,31,Normal,2017,3,22,0
2017-07-16,Saturday,6,108,4,25,Normal,2017,7,16,1
2017-07-12,Tuesday,2,46,38,32,Normal,2017,7,12,0
2017-04-26,Tuesday,2,68,17,10,Normal,2017,4,26,0
2017-12-26,Monday,1,97,15,21,Normal,2017,12,26,0
2017-03-17,Thursday,4,102,31,9,Normal,2017,3,17,0
2017-06-15,Wednesday,3,41,17,42,Normal,2017,6,15,0
2017-02-12,Saturday,6,130,5,38,Normal,2017,2,12,1
2017-06-26,Sunday,7,98,20,28,Normal,2017,6,26,1
2017-06-18,Saturday,6,95,41,6,Normal,2017,6,18,1
2017-09-25,Sunday,7,109,13,36,Normal,2017,9,25,1
2017-04-16,Saturday,6,47,39,26,Normal,2017,4,16,1
2017-05-29,Sunday,7,85,31,30,Normal,2017,5,29,1
2017-08-31,Wednesday,3,46,18,36,Normal,2017,8,31,0
2017-08-27,Saturday,6,66,35,7,Normal,2017,8,27,1
2017-04-10,Sunday,7,67,10,44,Normal,2017,4,10,1
2017-11-13,Sunday,7,87,3,24,Normal,2017,11,13,1
2017-06-26,Sunday,7,120,42,32,Normal,2017,6,26,1
2017-03-09,Wednesday,3,61,38,12,Normal,2017,3,9,0
2017-02-18,Friday,5,36,21,37,Normal,2017,2,18,0
2017-04-26,Tuesday,2,92,22,39,Normal,2017,4,26,0
2017-04-04,Monday,1,83,25,10,Normal,2017,4,4,0
2017-07-30,Saturday,6,112,28,22,Normal,2017,7,30,1
2017-03-06,Sunday,7,89,18,10,Normal,2017,3,6,1
2017-12-16,Friday,5,21,32,28,Normal,2017,12,16,0
2017-12-18,Sunday,7,88,7,25,Normal,2017,12,18,1
2017-06-06,Monday,1,82,10,17,Normal,2017,6,6,0
2017-09-14,Wednesday,3,55,33,29,Normal,2017,9,14,0
2017-08-06,Saturday,6,127,1,32,Normal,2017,8,6,1
2017-11-01,Tuesday,2,70,36,27,Normal,2017,11,1,0
2017-05-01,Sunday,7,110,34,37,Normal,2017,5,1,1
2017-01-20,Friday,5,44,37,32,Normal,2017,1,20,0
2017-10-01,Saturday,6,85,10,35,Normal,2017,10,1,1
2017-05-21,Saturday,6,54,0,40,Normal,2017,5,21,1
2017-06-20,Monday,1,111,40,42,Normal,2017,6,20,0
2017-02-18,Friday,5,93,36,21,Normal,2017,2,18,0
2017-01-16,Monday,1,38,4,31,Normal,2017,1,16,0
2017-10-09,Sunday,7,21,42,13,Normal,2017,10,9,1
2017-05-06,Friday,5,79,35,45,Normal,2017,5,6,0
2017-12-21,Wednesday,3,38,0,45,Normal,2017,12,21,0
2017-03-29,Tuesday,2,87,32,38,Normal,2017,3,29,0
2017-03-22,Tuesday,2,72,2,22,Normal,2017,3,22,0
2017-04-10,Sunday,7,24,4,12,Normal,2017,4,10,1
2017-07-29,Friday,5,35,11,43,Normal,2017,7,29,0
2017-10-02,Sunday,7,19,38,23,Normal,2017,10,2,1
2017-09-25,Sunday,7,44,13,7,Normal,2017,9,25,1
2017-06-27,Monday,1,28,44,30,Normal,2017,6,27,0
2017-11-04,Friday,5,61,6,19,Normal,2017,11,4,0
2017-02-27,Sunday,7,129,10,22,Normal,2017,2,27,1
2017-10-11,Tuesday,2,92,8,7,Normal,2017,10,11,0
2017-11-23,Wednesday,3,17,28,33,Normal,2017,11,23,0
2017-01-22,Sunday,7,89,22,22,Normal,2017,1,22,1
2017-12-06,Tuesday,2,49,39,22,Normal,2017,12,6,0
2017-08-12,Friday,5,77,24,22,Normal,2017,8,12,0
2017-03-17,Thursday,4,127,8,31,Normal,2017,3,17,0
2017-10-06,Thursday,4,124,45,20,Normal,2017,10,6,0
2017-12-09,Friday,5,82,30,31,Normal,2017,12,9,0
2017-09-22,Thursday,4,99,44,23,Normal,2017,9,22,0
2017-08-13,Saturday,6,127,6,11,Normal,2017,8,13,1
2017-04-11,Monday,1,94,39,18,Normal,2017,4,11,0
2017-09-02,Friday,5,126,6,30,Normal,2017,9,2,0
2017-01-29,Sunday,7,66,31,32,Normal,2017,1,29,1
2017-04-12,Tuesday,2,24,39,17,Normal,2017,4,12,0
2017-11-25,Friday,5,92,14,7,Normal,2017,11,25,0
2017-02-10,Thursday,4,120,11,10,Normal,2017,2,10,0
2017-02-25,Friday,5,61,14,18,Normal,2017,2,25,0
2017-06-02,Thursday,4,114,7,20,Normal,2017,6,2,0
2017-04-16,Saturday,6,17,4,40,Normal,2017,4,16,1
2017-12-17,Saturday,6,67,9,22,Normal,2017,12,17,1
2017-09-22,Thursday,4,79,42,36,Normal,2017,9,22,0
2017-03-04,Friday,5,62,20,13,Normal,2017,3,4,0
2017-07-04,Monday,1,92,26,31,Normal,2017,7,4,0
2017-11-24,Thursday,4,29,33,35,Normal,2017,11,24,0
2017-07-07,Thursday,4,30,45,9,Normal,2017,7,7,0
2017-09-27,Tuesday,2,52,20,25,Normal,2017,9,27,0
2017-02-19,Saturday,6,58,1,44,Normal,2017,2,19,1
2017-10-31,Monday,1,53,1,41,Normal,2017,10,31,0
2017-04-24,Sunday,7,32,40,29,Normal,2017,4,24,1
2017-12-03,Saturday,6,87,6,34,Normal,2017,12,3,1
2017-02-02,Wednesday,3,84,8,8,Normal,2017,2,2,0
2017-10-25,Tuesday,2,68,40,16,Normal,2017,10,25,0
2017-07-23,Saturday,6,35,9,34,Normal,2017,7,23,1
2017-07-07,Thursday,4,26,2,28,Normal,2017,7,7,0
2017-05-13,Friday,5,116,37,28,Normal,2017,5,13,0
2017-02-06,Sunday,7,22,1,7,Normal,2017,2,6,1
2017-12-07,Wednesday,3,105,1,27,Normal,2017,12,7,0
2017-10-16,Sunday,7,87,0,36,Normal,2017,10,16,1
2017-01-18,Wednesday,3,79,21,31,Normal,2017,1,18,0
2017-02-08,Tuesday,2,114,47,25,Normal,2017,2,8,0
2017-01-24,Tuesday,2,117,15,26,Normal,2017,1,24,0
2017-06-24,Friday,5,96,43,44,Normal,2017,6,24,0
2017-09-05,Monday,1,46,47,35,Normal,2017,9,5,0
2017-03-22,Tuesday,2,84,30,18,Normal,2017,3,22,0
2017-01-09,Monday,1,81,47,22,Normal,2017,1,9,0
2017-05-16,Monday,1,22,39,43,Normal,2017,5,16,0
2017-10-21,Friday,5,39,13,35,Normal,2017,10,21,0
2017-06-12,Sunday,7,45,39,21,Normal,2017,6,12,1
2017-02-12,Saturday,6,92,27,19,Normal,2017,2,12,1
2017-03-19,Saturday,6,39,43,15,Normal,2017,3,19,1
2017-12-29,Thursday,4,70,0,17,Normal,2017,12,29,0
2017-05-03,Tuesday,2,45,41,30,Normal,2017,5,3,0
2017-09-12,Monday,1,110,11,40,Normal,2017,9,12,0
2017-04-17,Sunday,7,106,25,23,Normal,2017,4,17,1
2017-05-02,Monday,1,26,22,44,Normal,2017,5,2,0
2017-01-08,Sunday,7,29,33,42,Normal,2017,1,8,1
2017-01-01,Sunday,7,92,36,44,Normal,2017,1,1,1
2017-08-23,Tuesday,2,35,6,14,Normal,2017,8,23,0
2017-10-01,Saturday,6,100,38,7,Normal,2017,10,1,1
2017-06-25,Saturday,6,103,2,12,Normal,2017,6,25,1
2017-08-27,Saturday,6,27,43,44,Normal,2017,8,27,1
2017-10-23,Sunday,7,53,10,6,Normal,2017,10,23,1
2017-09-14,Wednesday,3,123,31,43,Normal,2017,9,14,0
2017-07-08,Friday,5,130,20,45,Normal,2017,7,8,0
2017-05-25,Wednesday,3,64,39,18,Normal,2017,5,25,0
2017-03-09,Wednesday,3,111,39,6,Normal,2017,3,9,0
2017-08-08,Monday,1,75,1,19,Normal,2017,8,8,0
2017-04-27,Wednesday,3,55,34,31,Normal,2017,4,27,0
2017-09-18,Sunday,7,102,11,45,Normal,2017,9,18,1
2017-08-09,Tuesday,2,16,13,12,Normal,2017,8,9,0
2017-06-23,Thursday,4,84,31,30,Normal,2017,6,23,0
2017-02-26,Saturday,6,67,42,29,Normal,2017,2,26,1
2017-12-16,Friday,5,80,41,27,Normal,2017,12,16,0
2017-12-20,Tuesday,2,86,41,24,Normal,2017,12,20,0
2017-02-25,Friday,5,35,32,19,Normal,2017,2,25,0
2017-11-07,Monday,1,109,28,10,Normal,2017,11,7,0
2017-08-26,Friday,5,82,24,17,Normal,2017,8,26,0
2017-05-13,Friday,5,109,20,45,Normal,2017,5,13,0
2017-02-10,Thursday,4,26,35,43,Normal,2017,2,10,0
2017-08-15,Monday,1,85,21,17,Normal,2017,8,15,0
2017-11-18,Friday,5,41,27,12,Normal,2017,11,18,0
2017-12-17,Saturday,6,55,41,21,Normal,2017,12,17,1
2017-03-30,Wednesday,3,43,46,33,Normal,2017,3,30,0
2017-09-07,Wednesday,3,61,19,18,Normal,2017,9,7,0
2017-05-30,Monday,1,23,36,30,Normal,2017,5,30,0
2017-09-20,Tuesday,2,121,46,14,Normal,2017,9,20,0
2017-10-19,Wednesday,3,27,12,16,Normal,2017,10,19,0
2017-06-22,Wednesday,3,40,18,37,Normal,2017,6,22,0
2017-02-26,Saturday,6,37,26,24,Normal,2017,2,26,1
2017-03-04,Friday,5,28,41,7,Normal,2017,3,4,0
2017-04-16,Saturday,6,117,3,45,Normal,2017,4,16,1
2017-08-10,Wednesday,3,57,33,40,Normal,2017,8,10,0
2017-08-11,Thursday,4,33,45,20,Normal,2017,8,11,0
2017-06-21,Tuesday,2,98,23,44,Normal,2017,6,21,0
2017-04-03,Sunday,7,76,7,20,Normal,2017,4,3,1
2017-05-10,Tuesday,2,85,9,40,Normal,2017,5,10,0
2017-12-31,Saturday,6,96,22,20,Normal,2017,12,31,1
2017-03-13,Sunday,7,91,23,13,Normal,2017,3,13,1
2017-04-28,Thursday,4,75,40,6,Normal,2017,4,28,0
2017-04-19,Tuesday,2,24,6,19,Normal,2017,4,19,0
2017-11-18,Friday,5,82,14,8,Normal,2017,11,18,0
2017-10-18,Tuesday,2,129,10,27,Normal,2017,10,18,0
2017-01-25,Wednesday,3,72,35,13,Normal,2017,1,25,0
2017-06-23,Thursday,4,75,13,16,Normal,2017,6,23,0
2017-02-08,Tuesday,2,124,9,34,Normal,2017,2,8,0
2017-08-19,Friday,5,101,2,6,Normal,2017,8,19,0
2017-11-25,Friday,5,43,47,39,Normal,2017,11,25,0
2017-01-26,Thursday,4,100,30,38,Normal,2017,1,26,0
2017-05-16,Monday,1,36,9,17,Normal,2017,5,16,0
2017-05-07,Saturday,6,65,23,14,Normal,2017,5,7,1
2017-01-17,Tuesday,2,67,26,41,Normal,2017,1,17,0
2017-03-10,Thursday,4,73,11,8,Normal,2017,3,10,0
2017-06-13,Monday,1,125,24,14,Normal,2017,6,13,0
2017-08-28,Sunday,7,110,15,26,Normal,2017,8,28,1
2017-05-26,Thursday,4,46,38,19,Normal,2017,5,26,0
2017-03-05,Saturday,6,75,33,16,Normal,2017,3,5,1
2017-07-13,Wednesday,3,37,6,23,Normal,2017,7,13,0
2017-12-23,Friday,5,29,36,32,Normal,2017,12,23,0
2017-01-23,Monday,1,104,6,37,Normal,2017,1,23,0
2017-09-13,Tuesday,2,118,34,33,Normal,2017,9,13,0
2017-02-10,Thursday,4,62,21,26,Normal,2017,2,10,0
2017-06-10,Friday,5,24,14,15,Normal,2017,6,10,0
2017-09-02,Friday,5,55,6,22,Normal,2017,9,2,0
2017-10-07,Friday,5,41,27,11,Normal,2017,10,7,0
2017-03-14,Monday,1,100,10,21,Normal,2017,3,14,0
2017-10-26,Wednesday,3,109,42,8,Normal,2017,10,26,0
2017-09-12,Monday,1,61,35,19,Normal,2017,9,12,0
2017-04-27,Wednesday,3,90,47,36,Normal,2017,4,27,0
2017-01-20,Friday,5,28,37,38,Normal,2017,1,20,0
2017-04-02,Saturday,6,67,16,22,Normal,2017,4,2,1
2017-11-16,Wednesday,3,117,13,36,Normal,2017,11,16,0
2017-07-03,Sunday,7,82,45,25,Normal,2017,7,3,1
2017-12-10,Saturday,6,40,35,32,Normal,2017,12,10,1
2017-01-15,Sunday,7,17,8,14,Normal,2017,1,15,1
2017-11-20,Sunday,7,34,16,36,Normal,2017,11,20,1
2017-01-06,Friday,5,107,3,28,Normal,2017,1,6,0
2017-12-03,Saturday,6,54,39,42,Normal,2017,12,3,1
2017-03-20,Sunday,7,123,44,26,Normal,2017,3,20,1
2017-12-21,Wednesday,3,41,22,44,Normal,2017,12,21,0
2017-01-20,Friday,5,90,30,8,Normal,2017,1,20,0
2017-12-08,Thursday,4,63,7,40,Normal,2017,12,8,0
2017-04-13,Wednesday,3,79,39,39,Normal,2017,4,13,0
2017-10-07,Friday,5,34,33,24,Normal,2017,10,7,0
2017-04-05,Tuesday,2,40,24,30,Normal,2017,4,5,0
2017-10-29,Saturday,6,115,42,18,Normal,2017,10,29,1
2017-10-22,Saturday,6,24,25,43,Normal,2017,10,22,1
2017-12-21,Wednesday,3,24,31,8,Normal,2017,12,21,0
2017-03-16,Wednesday,3,62,4,35,Normal,2017,3,16,0
2017-08-19,Friday,5,29,4,24,Normal,2017,8,19,0
2017-06-16,Thursday,4,34,10,43,Normal,2017,6,16,0
2017-07-30,Saturday,6,56,8,19,Normal,2017,7,30,1
2017-08-08,Monday,1,76,10,13,Normal,2017,8,8,0
2017-12-17,Saturday,6,35,31,27,Normal,2017,12,17,1
2017-11-18,Friday,5,27,47,19,Normal,2017,11,18,0
2017-11-10,Thursday,4,78,41,30,Normal,2017,11,10,0
2017-03-18,Friday,5,104,34,22,Normal,2017,3,18,0
2017-04-09,Saturday,6,31,33,44,Normal,2017,4,9,1
2017-06-29,Wednesday,3,97,39,17,Normal,2017,6,29,0
2017-06-19,Sunday,7,23,40,12,Normal,2017,6,19,1
2017-07-20,Wednesday,3,112,46,25,Normal,2017,7,20,0
2017-08-01,Monday,1,102,6,39,Normal,2017,8,1,0
2017-09-05,Monday,1,53,10,10,Normal,2017,9,5,0
2017-10-27,Thursday,4,83,7,7,Normal,2017,10,27,0
2017-11-14,Monday,1,113,15,40,Normal,2017,11,14,0
2017-05-18,Wednesday,3,65,31,43,Normal,2017,5,18,0
2017-12-28,Wednesday,3,45,42,22,Normal,2017,12,28,0
2017-12-16,Friday,5,88,2,7,Normal,2017,12,16,0
2017-01-29,Sunday,7,46,17,41,Normal,2017,1,29,1
2017-07-09,Saturday,6,19,23,20,Normal,2017,7,9,1
2017-07-25,Monday,1,74,22,29,Normal,2017,7,25,0
2017-05-16,Monday,1,77,27,39,Normal,2017,5,16,0
2017-01-24,Tuesday,2,32,29,38,Normal,2017,1,24,0
2017-01-18,Wednesday,3,83,35,29,Normal,2017,1,18,0
2017-02-21,Monday,1,103,18,33,Normal,2017,2,21,0
2017-06-30,Thursday,4,15,24,8,Normal,2017,6,30,0
2017-07-21,Thursday,4,56,31,34,Normal,2017,7,21,0
2017-04-23,Saturday,6,57,10,37,Normal,2017,4,23,1
2017-03-22,Tuesday,2,89,32,41,Normal,2017,3,22,0
2017-06-17,Friday,5,45,20,6,Normal,2017,6,17,0
2017-04-18,Monday,1,124,3,42,Normal,2017,4,18,0
2017-03-06,Sunday,7,77,11,30,Normal,2017,3,6,1
2017-10-24,Monday,1,25,19,16,Normal,2017,10,24,0
2017-07-25,Monday,1,97,36,19,Normal,2017,7,25,0
2017-05-16,Monday,1,66,3,37,Normal,2017,5,16,0
2017-08-21,Sunday,7,33,15,25,Normal,2017,8,21,1
2017-04-26,Tuesday,2,106,12,29,Normal,2017,4,26,0
2017-09-06,Tuesday,2,45,10,15,Normal,2017,9,6,0
2017-10-28,Friday,5,101,6,32,Normal,2017,10,28,0
2017-01-28,Saturday,6,92,21,39,Normal,2017,1,28,1
2017-04-04,Monday,1,63,1,6,Normal,2017,4,4,0
2017-07-04,Monday,1,113,24,36,Normal,2017,7,4,0
2017-08-28,Sunday,7,69,30,16,Normal,2017,8,28,1
2017-08-01,Monday,1,32,28,31,Normal,2017,8,1,0
2017-03-07,Monday,1,117,46,35,Normal,2017,3,7,0
2017-11-29,Tuesday,2,88,35,36,Normal,2017,11,29,0
2017-12-01,Thursday,4,121,16,9,Normal,2017,12,1,0
2017-01-09,Monday,1,20,23,19,Normal,2017,1,9,0
2017-11-24,Thursday,4,114,29,7,Normal,2017,11,24,0
2017-12-12,Monday,1,41,42,9,Normal,2017,12,12,0
2017-06-23,Thursday,4,68,46,9,Normal,2017,6,23,0
2017-05-15,Sunday,7,31,4,21,Normal,2017,5,15,1
2017-04-05,Tuesday,2,76,43,13,Normal,2017,4,5,0
2017-08-21,Sunday,7,63,43,16,Normal,2017,8,21,1
2017-06-22,Wednesday,3,107,1,8,Normal,2017,6,22,0
2017-07-21,Thursday,4,27,28,35,Normal,2017,7,21,0
2017-07-03,Sunday,7,104,38,11,Normal,2017,7,3,1
2017-12-30,Friday,5,81,20,36,Normal,2017,12,30,0
2017-11-13,Sunday,7,122,17,19,Normal,2017,11,13,1
2017-05-11,Wednesday,3,67,18,42,Normal,2017,5,11,0
2017-08-16,Tuesday,2,82,28,39,Normal,2017,8,16,0
2017-07-09,Saturday,6,129,38,44,Normal,2017,7,9,1
2017-04-18,Monday,1,90,20,39,Normal,2017,4,18,0
2017-01-22,Sunday,7,47,11,41,Normal,2017,1,22,1
2017-11-30,Wednesday,3,57,18,26,Normal,2017,11,30,0
2017-12-22,Thursday,4,72,1,12,Normal,2017,12,22,0
2017-09-07,Wednesday,3,40,26,33,Normal,2017,9,7,0
2017-10-09,Sunday,7,80,15,43,Normal,2017,10,9,1
2017-02-16,Wednesday,3,126,47,26,Normal,2017,2,16,0
2017-12-25,Sunday,7,96,40,32,Normal,2017,12,25,1
2017-06-22,Wednesday,3,70,37,45,Normal,2017,6,22,0
2017-06-28,Tuesday,2,72,45,19,Normal,2017,6,28,0
2017-11-09,Wednesday,3,68,31,10,Normal,2017,11,9,0
2017-06-02,Thursday,4,37,14,40,Normal,2017,6,2,0
2017-09-16,Friday,5,80,47,13,Normal,2017,9,16,0
2017-07-24,Sunday,7,72,6,40,Normal,2017,7,24,1
2017-05-10,Tuesday,2,110,32,22,Normal,2017,5,10,0
2017-08-07,Sunday,7,80,5,42,Normal,2017,8,7,1
2017-05-02,Monday,1,56,16,16,Normal,2017,5,2,0
2017-04-14,Thursday,4,61,27,17,Normal,2017,4,14,0
2017-02-24,Thursday,4,106,29,11,Normal,2017,2,24,0
2017-10-10,Monday,1,17,18,16,Normal,2017,10,10,0
2017-09-15,Thursday,4,123,32,45,Normal,2017,9,15,0
2017-03-13,Sunday,7,37,7,33,Normal,2017,3,13,1
2017-05-21,Saturday,6,108,1,16,Normal,2017,5,21,1
2017-08-03,Wednesday,3,102,11,9,Normal,2017,8,3,0
2017-09-22,Thursday,4,76,39,39,Normal,2017,9,22,0
2017-01-23,Monday,1,33,6,9,Normal,2017,1,23,0
2017-02-10,Thursday,4,84,30,31,Normal,2017,2,10,0
2017-01-10,Tuesday,2,71,6,25,Normal,2017,1,10,0
2017-01-15,Sunday,7,105,39,23,Normal,2017,1,15,1
2017-01-09,Monday,1,28,37,45,Normal,2017,1,9,0
2017-11-01,Tuesday,2,121,20,20,Normal,2017,11,1,0
2017-10-18,Tuesday,2,125,6,6,Normal,2017,10,18,0
2017-09-04,Sunday,7,40,10,40,Normal,2017,9,4,1
2017-08-11,Thursday,4,20,43,42,Normal,2017,8,11,0
2017-08-15,Monday,1,77,33,37,Normal,2017,8,15,0
2017-07-29,Friday,5,101,16,45,Normal,2017,7,29,0
2017-01-26,Thursday,4,126,21,32,Normal,2017,1,26,0
2017-06-26,Sunday,7,37,41,14,Normal,2017,6,26,1
2017-05-06,Friday,5,43,0,9,Normal,2017,5,6,0
2017-03-19,Saturday,6,91,0,25,Normal,2017,3,19,1
2017-08-07,Sunday,7,81,9,31,Normal,2017,8,7,1
2017-03-25,Friday,5,66,44,8,Normal,2017,3,25,0
2017-11-01,Tuesday,2,30,47,23,Normal,2017,11,1,0
2017-07-17,Sunday,7,17,5,29,Normal,2017,7,17,1
2017-01-17,Tuesday,2,30,19,12,Normal,2017,1,17,0
2017-12-01,Thursday,4,103,30,34,Normal,2017,12,1,0
2017-09-15,Thursday,4,117,35,12,Normal,2017,9,15,0
2017-08-20,Saturday,6,80,10,40,Normal,2017,8,20,1
2017-06-09,Thursday,4,40,38,20,Normal,2017,6,9,0
2017-01-01,Sunday,7,34,43,17,Normal,2017,1,1,1
2017-06-21,Tuesday,2,34,22,40,Normal,2017,6,21,0
2017-06-22,Wednesday,3,71,20,26,Normal,2017,6,22,0
2017-12-28,Wednesday,3,76,34,21,Normal,2017,12,28,0
2017-05-02,Monday,1,122,22,34,Normal,2017,5,2,0
2017-11-02,Wednesday,3,64,15,13,Normal,2017,11,2,0
2017-08-27,Saturday,6,93,36,7,Normal,2017,8,27,1
2017-08-26,Friday,5,43,26,15,Normal,2017,8,26,0
2017-07-22,Friday,5,54,7,41,Normal,2017,7,22,0
2017-05-31,Tuesday,2,53,12,20,Normal,2017,5,31,0
2017-11-13,Sunday,7,124,13,9,Normal,2017,11,13,1
2017-01-26,Thursday,4,42,24,24,Normal,2017,1,26,0
2017-03-04,Friday,5,33,8,36,Normal,2017,3,4,0
2017-09-21,Wednesday,3,77,33,32,Normal,2017,9,21,0
2017-08-07,Sunday,7,19,13,26,Normal,2017,8,7,1
2017-04-16,Saturday,6,127,4,15,Normal,2017,4,16,1
2017-11-22,Tuesday,2,37,26,25,Normal,2017,11,22,0
2017-12-22,Thursday,4,43,24,11,Normal,2017,12,22,0
2017-08-06,Saturday,6,22,13,25,Normal,2017,8,6,1
2017-09-21,Wednesday,3,33,44,7,Normal,2017,9,21,0
2017-10-05,Wednesday,3,92,37,36,Normal,2017,10,5,0
2017-05-18,Wednesday,3,107,28,10,Normal,2017,5,18,0
2017-03-20,Sunday,7,104,18,44,Normal,2017,3,20,1
2017-11-04,Friday,5,35,1,45,Normal,2017,11,4,0
2017-02-09,Wednesday,3,105,42,12,Normal,2017,2,9,0
2017-07-15,Friday,5,126,46,20,Normal,2017,7,15,0
2017-03-11,Friday,5,91,41,39,Normal,2017,3,11,0
2017-11-16,Wednesday,3,95,29,7,Normal,2017,11,16,0
2017-07-05,Tuesday,2,28,42,45,Normal,2017,7,5,0
2017-12-22,Thursday,4,97,11,44,Normal,2017,12,22,0
2017-02-14,Monday,1,44,25,6,Normal,2017,2,14,0
2017-03-04,Friday,5,126,17,29,Normal,2017,3,4,0
2017-04-24,Sunday,7,66,33,44,Normal,2017,4,24,1
2017-08-25,Thursday,4,43,43,17,Normal,2017,8,25,0
2017-04-01,Friday,5,118,39,29,Normal,2017,4,1,0
2017-01-24,Tuesday,2,29,34,22,Normal,2017,1,24,0
2017-11-09,Wednesday,3,90,44,42,Normal,2017,11,9,0
2017-01-27,Friday,5,25,14,40,Normal,2017,1,27,0
2017-09-06,Tuesday,2,51,2,22,Normal,2017,9,6,0
2017-05-25,Wednesday,3,95,28,37,Normal,2017,5,25,0
2017-03-11,Friday,5,53,46,40,Normal,2017,3,11,0
2017-02-10,Thursday,4,76,26,41,Normal,2017,2,10,0
2017-09-09,Friday,5,42,20,45,Normal,2017,9,9,0
2017-07-24,Sunday,7,40,34,34,Normal,2017,7,24,1
2017-06-04,Saturday,6,81,12,30,Normal,2017,6,4,1
2017-06-05,Sunday,7,82,36,38,Normal,2017,6,5,1
2017-02-16,Wednesday,3,41,22,34,Normal,2017,2,16,0
2017-04-02,Saturday,6,87,24,28,Normal,2017,4,2,1
2017-11-29,Tuesday,2,69,1,6,Normal,2017,11,29,0
2017-03-07,Monday,1,15,18,8,Normal,2017,3,7,0
2017-10-17,Monday,1,116,47,18,Normal,2017,10,17,0
2017-12-26,Monday,1,71,4,13,Normal,2017,12,26,0
2017-07-08,Friday,5,90,28,20,Normal,2017,7,8,0
2017-08-04,Thursday,4,120,11,24,Normal,2017,8,4,0
2017-06-23,Thursday,4,97,27,23,Normal,2017,6,23,0
